track_id,name,uri,genres
68fioc6fEksWsxWj8p73Nf,Everything Gone,spotify:track:68fioc6fEksWsxWj8p73Nf,['lofi']
3fxuGqeyaOSeZfb2h23b7Z,Lazyness,spotify:track:3fxuGqeyaOSeZfb2h23b7Z,['lofi']
537Bwz0gWJtBlbELCDxKwQ,Galaxy,spotify:track:537Bwz0gWJtBlbELCDxKwQ,['lofi']
2ZhvF86abwic1uD4t2uopp,Holiday Beginning,spotify:track:2ZhvF86abwic1uD4t2uopp,['lofi']
4WVa4MaKoJMGkaH0ypJQfd,"We're home, Now",spotify:track:4WVa4MaKoJMGkaH0ypJQfd,['lofi']
1SGBBPRoQxH630IchH0Zne,Feelin Warm,spotify:track:1SGBBPRoQxH630IchH0Zne,['lofi']
7FQFYsFDvai1JNZeC0SlqM,Marine Layer,spotify:track:7FQFYsFDvai1JNZeC0SlqM,['lofi']
4Dm52o7YDP7JhUlQEc3PEV,Morning Brew,spotify:track:4Dm52o7YDP7JhUlQEc3PEV,['lofi']
770w1m809f1leF01c2uOIU,Best Friend,spotify:track:770w1m809f1leF01c2uOIU,['lofi']
7tz87CvV3CosTveWHBo267,Daydreaming,spotify:track:7tz87CvV3CosTveWHBo267,['lofi']
7qEF1U50zlBmH5KC3kR058,We All Feel Darkness,spotify:track:7qEF1U50zlBmH5KC3kR058,['lofi']
4lBaMOB3FJT1FScur67Pdg,Silk,spotify:track:4lBaMOB3FJT1FScur67Pdg,['lofi']
2MDdGTAPKDbREhhetuXX9n,Innocent,spotify:track:2MDdGTAPKDbREhhetuXX9n,['lofi']
2wslmdku1IV9ogV0Z2J8qO,Patience Brings Prosperity,spotify:track:2wslmdku1IV9ogV0Z2J8qO,['lofi']
4mI2rLULcB9jo1QBuea4ED,Explorers,spotify:track:4mI2rLULcB9jo1QBuea4ED,['lofi']
4Lx7mjMqpeNAe3jb58QzPh,"clear eyes, blind sight",spotify:track:4Lx7mjMqpeNAe3jb58QzPh,['lofi']
3nu9Mqj00r5afgdn6GDe1g,The Day You Left,spotify:track:3nu9Mqj00r5afgdn6GDe1g,['lofi']
0zgdA1j7FtEq86jcm2Fu3p,Warm Nights,spotify:track:0zgdA1j7FtEq86jcm2Fu3p,['lofi']
6FXbbzcuxFqPcRqXMmId2y,Gentle Soul,spotify:track:6FXbbzcuxFqPcRqXMmId2y,['lofi']
4zRJTAbwdFzbS9Ja5VJXC1,Down The Port,spotify:track:4zRJTAbwdFzbS9Ja5VJXC1,['lofi']
6dgegoRp7BrEg1Rax4w4pq,Midnight Thoughts,spotify:track:6dgegoRp7BrEg1Rax4w4pq,['lofi']
5xoIJcrsqV4YS6FkwQi1DE,Journey of Stillness,spotify:track:5xoIJcrsqV4YS6FkwQi1DE,['lofi']
0fXFhXwfA4ngExLjYHHhul,Nocturnal,spotify:track:0fXFhXwfA4ngExLjYHHhul,['lofi']
0Cu1ihqQvw3YDA5SRdP3jG,Dreamscape,spotify:track:0Cu1ihqQvw3YDA5SRdP3jG,['lofi']
3QsiuKJn3I2ygYoerq6xqo,Wildflower,spotify:track:3QsiuKJn3I2ygYoerq6xqo,['lofi']
0P1Os2gcJDbstDJX2M2xnB,Gió (['lofi']),spotify:track:0P1Os2gcJDbstDJX2M2xnB,['lofi']
1QlJdNJd1I3zreU9eKC3fn,Sài Gòn Hôm Nay Mưa (['lofi']) - Beat,spotify:track:1QlJdNJd1I3zreU9eKC3fn,['lofi']
0n6GPPMcNIheHTS3Si6Zfq,Giá Như Anh Ở Đây (['lofi']),spotify:track:0n6GPPMcNIheHTS3Si6Zfq,['lofi']
0VfkVqOIBH2szKsMnHyZKQ,Duyên Trời Lấy 2 (['lofi']),spotify:track:0VfkVqOIBH2szKsMnHyZKQ,['lofi']
6WmtPpX1oKMdai9jaBcxu4,Tình Ca Tình Ta - ['lofi'],spotify:track:6WmtPpX1oKMdai9jaBcxu4,['lofi']
5HbxYmf0RmV1vYwcezUIVo,Là Anh (['lofi']),spotify:track:5HbxYmf0RmV1vYwcezUIVo,['lofi']
2tDp9umTu1jW6wPzIgA2Te,Là Anh - ['lofi'] Version,spotify:track:2tDp9umTu1jW6wPzIgA2Te,['lofi']
7FNwOuKA05oGUMKwgkmxlu,Forget Me Now (['lofi'] Ver.),spotify:track:7FNwOuKA05oGUMKwgkmxlu,['lofi']
7EatSiBOWaWRKN1P9QgHOS,Cảm Ơn Vì Tất Cả (['lofi'] Ver.),spotify:track:7EatSiBOWaWRKN1P9QgHOS,['lofi']
2cQSCbszhqGUk8K035B87G,Nụ Cười Em Là Nắng (['lofi'] Ver.),spotify:track:2cQSCbszhqGUk8K035B87G,['lofi']
7wxsXbdgfSW8kV28TzlhSP,Hành Lang Cũ,spotify:track:7wxsXbdgfSW8kV28TzlhSP,['lofi']
6j2DVC3kvBq0S1a1jok5Dg,Cảm Ơn Vì Tất Cả (['lofi'] Ver.),spotify:track:6j2DVC3kvBq0S1a1jok5Dg,['lofi']
7FOYIGDCSFF3ul6oGSscDr,Liệu Giờ ['lofi'] Vers,spotify:track:7FOYIGDCSFF3ul6oGSscDr,['lofi']
1JQlK97Kzj9ddceqD5ZVaz,Có Anh Ở Đây Rồi (['lofi'] Ver.),spotify:track:1JQlK97Kzj9ddceqD5ZVaz,['lofi']
0gvh5UJ2qRQ6TKItWsEINN,TÌNH ĐẦU ['lofi'] VERS - CryZ T MIX,spotify:track:0gvh5UJ2qRQ6TKItWsEINN,['lofi']
7i2R2vL7PkaREXQvsJE8Vz,Chạm Khẽ Tim Anh Một Chút Thôi,spotify:track:7i2R2vL7PkaREXQvsJE8Vz,['lofi']
3wH2lto4EJqyIJ4dvl0cig,Kẻ Theo Đuổi Ánh Sáng (['lofi'] by Freak D),spotify:track:3wH2lto4EJqyIJ4dvl0cig,['lofi']
5d63OEQBDX02sREGR9CSlz,Kẻ Theo Đuổi Ánh Sáng (['lofi']),spotify:track:5d63OEQBDX02sREGR9CSlz,['lofi']
6t66TGQo9WuMdzEIpvsEMz,Như Anh Đã Thấy Em (['lofi'] Ver.),spotify:track:6t66TGQo9WuMdzEIpvsEMz,['lofi']
7irwHs77ktNcK7QxmyXD6V,Lời Yêu Ngây Dại - ['lofi'] Version,spotify:track:7irwHs77ktNcK7QxmyXD6V,['lofi']
69OcVU0fqGSBamdmnI0WdP,Chuyện Đôi Ta (feat. Muộii) [['lofi'] Mix],spotify:track:69OcVU0fqGSBamdmnI0WdP,['lofi']
3eu0YU3QAN6JUsj1HkpvaS,Rượu Tình (['lofi'] Ver.),spotify:track:3eu0YU3QAN6JUsj1HkpvaS,['lofi']
12DNdwLD9oZOPADqM10oyE,Forget Me Now,spotify:track:12DNdwLD9oZOPADqM10oyE,['lofi']
3npm1QjXITFdInbKWHXmHZ,2412,spotify:track:3npm1QjXITFdInbKWHXmHZ,['lofi']
10NRgWFJsZV5MngEOZNdk0,Chỉ Muốn Bên Em Lúc Này (['lofi'] Ver.),spotify:track:10NRgWFJsZV5MngEOZNdk0,['lofi']
7dHRJDisbFPxrd0YjOKT79,Bông Hoa Đẹp Nhất (['lofi'] Ver.),spotify:track:7dHRJDisbFPxrd0YjOKT79,['lofi']
0PcydKNpMjC1Yygy6CdQhr,Ôm em lần cuối,spotify:track:0PcydKNpMjC1Yygy6CdQhr,['lofi']
4P7y3XkZ4pnfuAn1GM16jS,Phố Cũ Còn Anh (['lofi'] Ver.),spotify:track:4P7y3XkZ4pnfuAn1GM16jS,['lofi']
48tno22wpWJQ2rBUFrAriA,Chờ Đợi Có Đáng Sợ (['lofi'] Version),spotify:track:48tno22wpWJQ2rBUFrAriA,['lofi']
0xetRPC4o04YR1dP6qws6U,Em Hát Ai Nghe - ['lofi'],spotify:track:0xetRPC4o04YR1dP6qws6U,['lofi']
1aYh6Tgokq8gRWDE4onJeU,Chỉ Muốn Bên Em Thật Gần - ['lofi'],spotify:track:1aYh6Tgokq8gRWDE4onJeU,['lofi']
6ilLvv7xWKC2Mvdfb9UkKw,Yêu Đơn Phương Là Gì?,spotify:track:6ilLvv7xWKC2Mvdfb9UkKw,['lofi']
1UeVJLJUHT58veYBDHDSgI,Anh Sẽ Để Em Đi,spotify:track:1UeVJLJUHT58veYBDHDSgI,['lofi']
7sZ2QWlXZqODQkmxRnJGjT,Sài Gòn Hôm Nay Mưa - 1 9 6 7 Remix,spotify:track:7sZ2QWlXZqODQkmxRnJGjT,['lofi']
3nNPVy9kzumdqMerDzNdUW,Vô Tình - ['lofi'],spotify:track:3nNPVy9kzumdqMerDzNdUW,['lofi']
2v0mi9ddJ8zw5UPuSskWdi,Anh Đã Lạc Vào (['lofi'] Ver.),spotify:track:2v0mi9ddJ8zw5UPuSskWdi,['lofi']
159NPN0CTJeY05EWppQDwJ,Họ Yêu Ai Mất Rồi - ['lofi'] Version,spotify:track:159NPN0CTJeY05EWppQDwJ,['lofi']
20TgHRKA1O0c85MIGdjK5U,Em Băng Qua - ['lofi'],spotify:track:20TgHRKA1O0c85MIGdjK5U,['lofi']
5DYg0OGm3Vg89wIo3COr52,Đánh Mất Em (['lofi'] Ver.),spotify:track:5DYg0OGm3Vg89wIo3COr52,['lofi']
3zBIQ5d87Lsbv6IbUOh0Mc,Bỏ Em Vào Balo (['lofi'] Ver.),spotify:track:3zBIQ5d87Lsbv6IbUOh0Mc,['lofi']
54UNNgtE3zzERwTuWSQLqd,có hẹn với thanh xuân,spotify:track:54UNNgtE3zzERwTuWSQLqd,['lofi']
4MRXbWH2BzuUZcoabj6HRh,Blue Tequila,spotify:track:4MRXbWH2BzuUZcoabj6HRh,['lofi']
3AejRjgBsFV4HWHjJmmEP7,lời tạm biệt chưa nói,spotify:track:3AejRjgBsFV4HWHjJmmEP7,['lofi']
5v5hGs4kVlw4yoNIRq3oel,Không Yêu Xin Đừng Nói (['lofi']),spotify:track:5v5hGs4kVlw4yoNIRq3oel,['lofi']
74OAFt3d2XFuWCF4tSfrsY,Hoa Cỏ Lau - Chips ['lofi'],spotify:track:74OAFt3d2XFuWCF4tSfrsY,['lofi']
7ncFZuHPfpAyxg278mMRw2,Hôm Nay Em Cưới Rồi - ['lofi'],spotify:track:7ncFZuHPfpAyxg278mMRw2,['lofi']
5b3ZCZZcmCVUU6cCRLcwxn,Yêu Từ Đâu Mà Ra - ['lofi'] Ver.,spotify:track:5b3ZCZZcmCVUU6cCRLcwxn,['lofi']
2YfKWdj84TYS9if5fSu86i,Ôm em lần cuối (['lofi']) - sped up,spotify:track:2YfKWdj84TYS9if5fSu86i,['lofi']
4yVnEpkEMbNoDuD24F1Dga,Cô Ấy Nói (['lofi'] Ver.),spotify:track:4yVnEpkEMbNoDuD24F1Dga,['lofi']
6SLa9IYRGMaMOoNi2mZcW7,Em Khác Gì Hoa - ['lofi'] Ver.,spotify:track:6SLa9IYRGMaMOoNi2mZcW7,['lofi']
7517t9zbmPNSMB7p4eznFk,4 Mùa Thương Em (['lofi']),spotify:track:7517t9zbmPNSMB7p4eznFk,['lofi']
4ZjX8aX7PfzkTzPM9gBgDe,Anh Yêu Em Nhiều Lắm (['lofi'] Ver.),spotify:track:4ZjX8aX7PfzkTzPM9gBgDe,['lofi']
1UDQtZ20gVnrAw2fo4zc0T,Bất Bình Thường - ['lofi'],spotify:track:1UDQtZ20gVnrAw2fo4zc0T,['lofi']
4V9taKdd1W1rkcOjdhHm8f,Mùa Xa Nhau - ['lofi'],spotify:track:4V9taKdd1W1rkcOjdhHm8f,['lofi']
5ICzaLWtPwL8F5lC5xtWDi,Lỡ Yêu Người Đậm Sâu (['lofi'] by Son2M),spotify:track:5ICzaLWtPwL8F5lC5xtWDi,['lofi']
4364GLWQ3JuZMbZXSlgfVP,Lời Xin Lỗi Vụng Về - Ver ['lofi'],spotify:track:4364GLWQ3JuZMbZXSlgfVP,['lofi']
7J6QwtYXu7MyCvGWV6Bwfd,Hôm Nay Tôi Buồn,spotify:track:7J6QwtYXu7MyCvGWV6Bwfd,['lofi']
5dPqEYE6NbYraadEP1t5j2,Thương Người Không Thương - ['lofi'] Ver.,spotify:track:5dPqEYE6NbYraadEP1t5j2,['lofi']
6Nns0oyzaigBPYE3k4CWUr,Chạnh Lòng Thương Cô - ['lofi'] Ver.,spotify:track:6Nns0oyzaigBPYE3k4CWUr,['lofi']
4kCGvyaUxKnnyIF2YfSw6s,Phỏng Lài Em (['lofi']),spotify:track:4kCGvyaUxKnnyIF2YfSw6s,['lofi']
3d4GaEFuTNkyjZsA1Y3qz5,Khóc Cùng Em,spotify:track:3d4GaEFuTNkyjZsA1Y3qz5,['lofi']
0Zdb1f1GuvPkumTpHwFFJo,Rơi,spotify:track:0Zdb1f1GuvPkumTpHwFFJo,['lofi']
6pUHvM8e4EFO4gWW9vo2UJ,XTC (Xích Thêm Chút) - Remix,spotify:track:6pUHvM8e4EFO4gWW9vo2UJ,['lofi']
7J9kDGkBf5BiWUCELfZdql,dưới ánh đèn sân khấu (feat. Orange),spotify:track:7J9kDGkBf5BiWUCELfZdql,['lofi']
7jLSThU5Kg1RWt19Leiaxm,Chìm Sâu,spotify:track:7jLSThU5Kg1RWt19Leiaxm,['lofi']
1o6cYDMHvKOfizi4d9Lqxr,id 072019,spotify:track:1o6cYDMHvKOfizi4d9Lqxr,['lofi']
3ReXtnFdKpqqMLk9bPZC7Z,OVER,spotify:track:3ReXtnFdKpqqMLk9bPZC7Z,['lofi']
7iw21M1HaM493vtoXZAedn,Rainy forest,spotify:track:7iw21M1HaM493vtoXZAedn,['lofi']
4H60LYGO5Hwls54Yl8eZpt,Intimate Slumber,spotify:track:4H60LYGO5Hwls54Yl8eZpt,['lofi']
4K4R5NdfOndiPSM4yIjdsD,Garden of Dreams,spotify:track:4K4R5NdfOndiPSM4yIjdsD,['lofi']
6MDB7eZ91gyJ5fI5utg76c,1:00 AM,spotify:track:6MDB7eZ91gyJ5fI5utg76c,['lofi']
0eAHDbJKY5ujU4tOVb5eys,Nature,spotify:track:0eAHDbJKY5ujU4tOVb5eys,['lofi']
3w9VB9sOZVc1AGnVvBSIvW,We will always be together,spotify:track:3w9VB9sOZVc1AGnVvBSIvW,['lofi']
0Bkq9UAWBGfWVFahQBEzB8,étincelle d’étoile,spotify:track:0Bkq9UAWBGfWVFahQBEzB8,['lofi']
3nE6rI7ckL6jk24e78di3Y,Sunday moon,spotify:track:3nE6rI7ckL6jk24e78di3Y,['lofi']
0ekIzGbsfjpDqlFFT9Pqvi,Abyss,spotify:track:0ekIzGbsfjpDqlFFT9Pqvi,['lofi']
4WTyZwcH3KuuwndgSX9oFM,Tender,spotify:track:4WTyZwcH3KuuwndgSX9oFM,['lofi']
5WbeATo5dE7MzUDbYB3jpW,Pepper's Lullaby,spotify:track:5WbeATo5dE7MzUDbYB3jpW,['lofi']
5aFYN6lBIuErm9YZzwvOUU,Fragments of ['love'],spotify:track:5aFYN6lBIuErm9YZzwvOUU,['lofi']
3mQhobxh5yf900cOCFECV0,Away,spotify:track:3mQhobxh5yf900cOCFECV0,['lofi']
138DnfldEsvAiWlx9ElW7Z,Starlight,spotify:track:138DnfldEsvAiWlx9ElW7Z,['lofi']
2aZTi4EDc449awCArTZmmA,Inside,spotify:track:2aZTi4EDc449awCArTZmmA,['lofi']
7qMyoA2X9eA9BPizobvWng,Rainy night,spotify:track:7qMyoA2X9eA9BPizobvWng,['lofi']
0MNrbtc96FHmKJQLSkI8Hv,Beyond,spotify:track:0MNrbtc96FHmKJQLSkI8Hv,['lofi']
1jetZaBfEUsIteVFT6RklJ,Important Feelings,spotify:track:1jetZaBfEUsIteVFT6RklJ,['lofi']
7geXfRruiae5dNkGasDDCy,Hollow,spotify:track:7geXfRruiae5dNkGasDDCy,['lofi']
1JtntsGP0H5ON8qE7nqNhz,Hope,spotify:track:1JtntsGP0H5ON8qE7nqNhz,['lofi']
0r6vhwINnxkNUCok3XuYhQ,Infinite Ties,spotify:track:0r6vhwINnxkNUCok3XuYhQ,['lofi']
12Sht6Rue6APFj1rtUwCjZ,I don't know,spotify:track:12Sht6Rue6APFj1rtUwCjZ,['lofi']
423u3qdyAnJHKnCWaGgCT0,Contemplate,spotify:track:423u3qdyAnJHKnCWaGgCT0,['lofi']
1yFJb6ud9Wav1rvxXS2wsN,tears,spotify:track:1yFJb6ud9Wav1rvxXS2wsN,['lofi']
1rgBaiRWb8jnKg6SQnfFap,"In Your Arms, I Find Home",spotify:track:1rgBaiRWb8jnKg6SQnfFap,['lofi']
4KhIZTrM76kZYnobWSctcH,nocturnal phenomenon,spotify:track:4KhIZTrM76kZYnobWSctcH,['lofi']
2Zy4J0XontXhlYJoDtvGhn,Réconfort,spotify:track:2Zy4J0XontXhlYJoDtvGhn,['lofi']
7E8QE1CO3ctrnVZt2taurP,feels like home,spotify:track:7E8QE1CO3ctrnVZt2taurP,['lofi']
5BhIzBekjUjn3yvxQFs3Nr,Peace,spotify:track:5BhIzBekjUjn3yvxQFs3Nr,['lofi']
3HegnBpRdfLlOmoxwrli9j,Silhouettes of Us,spotify:track:3HegnBpRdfLlOmoxwrli9j,['lofi']
1g0Tqvej4dhLRDGyDRTWIt,Espoir,spotify:track:1g0Tqvej4dhLRDGyDRTWIt,['lofi']
2K6Fx0l1kJmk5krUff3VGO,New me,spotify:track:2K6Fx0l1kJmk5krUff3VGO,['lofi']
0msvCmUIYKfoxAD9lx8EkR,Head Above Water,spotify:track:0msvCmUIYKfoxAD9lx8EkR,['lofi']
6VSIV1QTSFbPNLMglWoqiK,Tearful Smiles,spotify:track:6VSIV1QTSFbPNLMglWoqiK,['lofi']
6iFRl1vPWxtZVLqG2iTMn7,Trivial Matters,spotify:track:6iFRl1vPWxtZVLqG2iTMn7,['lofi']
2gVvby6a2FIlMGDr7PnEJq,Memories Painted in ['love']'s Hue,spotify:track:2gVvby6a2FIlMGDr7PnEJq,['lofi']
2JecauISenrLboCHzonCWe,Flying through the clouds,spotify:track:2JecauISenrLboCHzonCWe,['lofi']
5kwObI4f6wgEeSe0SKGjAB,Childish,spotify:track:5kwObI4f6wgEeSe0SKGjAB,['lofi']
1bW2qqlQohGM9z9Lil8vUN,Blue Dreamscape,spotify:track:1bW2qqlQohGM9z9Lil8vUN,['lofi']
5i8tx4ImAml95bQfgLvYwq,Peaceful sunrise,spotify:track:5i8tx4ImAml95bQfgLvYwq,['lofi']
1pjfPVU6xbCK8KUkUlEts0,Sparkling Wave,spotify:track:1pjfPVU6xbCK8KUkUlEts0,['lofi']
5a3InWkllgPIXHI3APmiJ7,Soft Hue,spotify:track:5a3InWkllgPIXHI3APmiJ7,['lofi']
1UqvaTLQ3QSZ4g63QXgxQL,Exploring galaxies,spotify:track:1UqvaTLQ3QSZ4g63QXgxQL,['lofi']
4FSCscxb7ZSioi6tLnb2YW,eternal purity,spotify:track:4FSCscxb7ZSioi6tLnb2YW,['lofi']
3Rko06ziqRTZJpI4LFncGm,Whimsical Wonders,spotify:track:3Rko06ziqRTZJpI4LFncGm,['lofi']
2LcIz2neCvipBqv5sTaxnp,Unique moments,spotify:track:2LcIz2neCvipBqv5sTaxnp,['lofi']
04udvRxntsIFSJlc7xgb52,Stay,spotify:track:04udvRxntsIFSJlc7xgb52,['lofi']
1RmGCPniIT91shfpzk8WWW,Cotton Clouds,spotify:track:1RmGCPniIT91shfpzk8WWW,['lofi']
46vpSB9z5Ozelcuk9XdcTc,It's getting late,spotify:track:46vpSB9z5Ozelcuk9XdcTc,['lofi']
2DngKksOygVa9DvVDJOlgc,Pure Hearts,spotify:track:2DngKksOygVa9DvVDJOlgc,['lofi']
1BKG75HYbSKtL1K42zhpcM,A new beginning,spotify:track:1BKG75HYbSKtL1K42zhpcM,['lofi']
59TwIRhNX38y4CMcPEeL7v,Tints,spotify:track:59TwIRhNX38y4CMcPEeL7v,['lofi']
4m8RQzZrqb4wPgBtADpIcP,Swim with you at night,spotify:track:4m8RQzZrqb4wPgBtADpIcP,['lofi']
1GdngS5aYjWMN3gEkPaJpj,leave this place,spotify:track:1GdngS5aYjWMN3gEkPaJpj,['lofi']
3mbKWALEROWmZvNp04uMaC,melatonin,spotify:track:3mbKWALEROWmZvNp04uMaC,['lofi']
3ypPMPRYYNlW97k2kSxljT,Two Tones,spotify:track:3ypPMPRYYNlW97k2kSxljT,['lofi']
3oHHPTGttI1og2D2G2eXfF,Snowfall,spotify:track:3oHHPTGttI1og2D2G2eXfF,['lofi']
5cN2rPljW1vSEtIdaBYmnZ,I ['love'] you madly,spotify:track:5cN2rPljW1vSEtIdaBYmnZ,['lofi']
3afTIDb9CWrplkHrnvTlTI,water oasis,spotify:track:3afTIDb9CWrplkHrnvTlTI,['lofi']
2ND4FgAStrNSGndShkz1oO,I'll find my way,spotify:track:2ND4FgAStrNSGndShkz1oO,['lofi']
2PvEbtiH9dYlfpCwHJwdCH,Something about you,spotify:track:2PvEbtiH9dYlfpCwHJwdCH,['lofi']
4kRSQEZGGsV89kSBFXCSHh,my best dream,spotify:track:4kRSQEZGGsV89kSBFXCSHh,['lofi']
130lPkSmz3Rcp35ejLvflL,those days,spotify:track:130lPkSmz3Rcp35ejLvflL,['lofi']
5pJlNRxvVw3lwqEBe8fqUB,new chapter,spotify:track:5pJlNRxvVw3lwqEBe8fqUB,['lofi']
2qHScpAQnOESdnJTZ8scxC,did she hear,spotify:track:2qHScpAQnOESdnJTZ8scxC,['lofi']
4VokCQiOPE3ebr8uXMGRD3,Journey reflections,spotify:track:4VokCQiOPE3ebr8uXMGRD3,['lofi']
6vsoMqoIiiXr1Uz5q5tpPr,Warm Breeze,spotify:track:6vsoMqoIiiXr1Uz5q5tpPr,['lofi']
39tDk5yn310R4CobtBAQAK,Midnight meeting,spotify:track:39tDk5yn310R4CobtBAQAK,['lofi']
66rRyDKPvFy4onnXETFpnN,Letting go,spotify:track:66rRyDKPvFy4onnXETFpnN,['lofi']
0gHdA9sSweLaPQFM8v5lUq,Slow breathe,spotify:track:0gHdA9sSweLaPQFM8v5lUq,['lofi']
19W9JQC8nwOkhRky1vfBjm,Better times are coming,spotify:track:19W9JQC8nwOkhRky1vfBjm,['lofi']
4FNRJsq9TSqyDZabFfJXSc,nostalgia,spotify:track:4FNRJsq9TSqyDZabFfJXSc,['lofi']
2eMnkP4phIX1LF7ULjwR21,2:00 AM,spotify:track:2eMnkP4phIX1LF7ULjwR21,['lofi']
2hPLLq4smWQ7FY15ZsekNn,A New Dawn,spotify:track:2hPLLq4smWQ7FY15ZsekNn,['lofi']
1iUSIYMw3iTfdMUxSmFRYc,vivid harmony,spotify:track:1iUSIYMw3iTfdMUxSmFRYc,['lofi']
24LlF3TTdYpvG0xYf1TiUq,Memories from the past,spotify:track:24LlF3TTdYpvG0xYf1TiUq,['lofi']
4RWTYeasPfHvaHRS0Vthnu,Rainy Day Vibes,spotify:track:4RWTYeasPfHvaHRS0Vthnu,['lofi']
33hq1sgjWRI2OqgjHiGGJY,slow breaths,spotify:track:33hq1sgjWRI2OqgjHiGGJY,['lofi']
2dURV0O7fhjw2qpIDmY5IZ,Go to sleep,spotify:track:2dURV0O7fhjw2qpIDmY5IZ,['lofi']
4JcE0k1jNBVmafgMAI44Eu,Comedown,spotify:track:4JcE0k1jNBVmafgMAI44Eu,['lofi']
0PWyQHlENZ5LqJoofHhhv9,Wishes,spotify:track:0PWyQHlENZ5LqJoofHhhv9,['lofi']
2MRfs3EtiGClVPvxe2N2Kt,ce doux sentiment,spotify:track:2MRfs3EtiGClVPvxe2N2Kt,['lofi']
21o32JQbyM55IeuBRI0MiW,marchand de sable,spotify:track:21o32JQbyM55IeuBRI0MiW,['lofi']
6ohLjrN3ymuacODnp9vU58,3:00 AM,spotify:track:6ohLjrN3ymuacODnp9vU58,['lofi']
4epQU3jkMsqLULLPBG93wm,Dreaming backwards,spotify:track:4epQU3jkMsqLULLPBG93wm,['lofi']
1gzZCI7OmQHRsZwW75Ioy5,Day's End,spotify:track:1gzZCI7OmQHRsZwW75Ioy5,['lofi']
0m66QhMVj3Z72eThUtpBxr,Under the rain,spotify:track:0m66QhMVj3Z72eThUtpBxr,['lofi']
7DbaKn5wn6jzu7WOg9C5pJ,Rest,spotify:track:7DbaKn5wn6jzu7WOg9C5pJ,['lofi']
0Qjirut7TB7Kt7tx2iM1Cu,Nichibotsu,spotify:track:0Qjirut7TB7Kt7tx2iM1Cu,['lofi']
0ENMYRUrSskVwRxDZwJi7x,Picnic,spotify:track:0ENMYRUrSskVwRxDZwJi7x,['lofi']
275vscf9UDTeBu43Hz8bkC,Fuji,spotify:track:275vscf9UDTeBu43Hz8bkC,['lofi']
6O3vW0GWliXWTuLrTuirUX,majestic trees,spotify:track:6O3vW0GWliXWTuLrTuirUX,['lofi']
2rVYEJ0bSq4AtOHLfElYVs,Moonlight,spotify:track:2rVYEJ0bSq4AtOHLfElYVs,['lofi']
3Z9d2DbjMtWJUROpbPAi2B,Lullaby in the City,spotify:track:3Z9d2DbjMtWJUROpbPAi2B,['lofi']
2zrrvDm8oM2rzGEITtv6ny,it's time to heal...,spotify:track:2zrrvDm8oM2rzGEITtv6ny,['lofi']
0T3K2U7eqzCPQiXKloXTvF,Reminding you,spotify:track:0T3K2U7eqzCPQiXKloXTvF,['lofi']
1yP6F4cJpQ4zFj5Ct4pUkC,Tranquil Urban,spotify:track:1yP6F4cJpQ4zFj5Ct4pUkC,['lofi']
0AmV5O3hQuhJoe85QnXOUC,Mellow City Nights,spotify:track:0AmV5O3hQuhJoe85QnXOUC,['lofi']
6rwhxOZCMV2XHoFTk6X3wo,Miss you,spotify:track:6rwhxOZCMV2XHoFTk6X3wo,['lofi']
5NEvdlvkErpMD1nYkV4AXp,Blazing sky,spotify:track:5NEvdlvkErpMD1nYkV4AXp,['lofi']
0DtarPcErIh4skfFtxzomo,Ngày Em Đẹp Nhất,spotify:track:0DtarPcErIh4skfFtxzomo,['lofi']
1YW6r5WNuGOBiofHQZkyCM,Anh Đã Từ Bỏ Rồi Đấy,spotify:track:1YW6r5WNuGOBiofHQZkyCM,['lofi']
5iZHnufFUgATzrpGgH1K0W,Ánh Sao Và Bầu Trời,spotify:track:5iZHnufFUgATzrpGgH1K0W,['lofi']
2iqjXz4lV60gf3tvI4JJzU,Hẹn Em Ở Lần Yêu Thứ 2,spotify:track:2iqjXz4lV60gf3tvI4JJzU,['lofi']
0rnl4zXX6dHO2OCLeaOKX0,Cold Don't,spotify:track:0rnl4zXX6dHO2OCLeaOKX0,['lofi']
5sXeVHqkDip2vPLQArgexk,Anh Làm Tất Cả Vì (['lofi'] Ver.),spotify:track:5sXeVHqkDip2vPLQArgexk,['lofi']
7kugDWrt5suA04eU2BYxg1,Có Ai Hẹn Hò Cùng Em Chưa,spotify:track:7kugDWrt5suA04eU2BYxg1,['lofi']
55K3e7BGewGDUJ4ZQwkh7M,Người Đáng Thương Là Anh,spotify:track:55K3e7BGewGDUJ4ZQwkh7M,['lofi']
6XRcOMGLBYVWYbMHE70nK2,Nothin' on Me,spotify:track:6XRcOMGLBYVWYbMHE70nK2,['lofi']
1i4wwCp0zE5PiSdetYjfMD,Kẻ Điên Tin Vào Tình Yêu,spotify:track:1i4wwCp0zE5PiSdetYjfMD,['lofi']
2nWyy9hRvWXbzm6zXRO4Wz,Yêu Đừng Sợ Đau - ['lofi'],spotify:track:2nWyy9hRvWXbzm6zXRO4Wz,['lofi']
7gYKASXibOLyet8JTBJOO2,是你,spotify:track:7gYKASXibOLyet8JTBJOO2,['lofi']
3yY8Jp5aDjaqmcoLRX4Gxc,11 giờ 11 phút (['lofi'] Ver.),spotify:track:3yY8Jp5aDjaqmcoLRX4Gxc,['lofi']
1gRLmeAGoQZZgMFP2KssWJ,Lạc vào trong mơ - ['lofi'],spotify:track:1gRLmeAGoQZZgMFP2KssWJ,['lofi']
