track_id,name,uri,genres,vietnamese_genres,emotion_genres
3B4Skrsyr5kdJPgDiL0apP,Một Mình Có Buồn Không (feat. Lou Hoàng) - Acoustic Version,spotify:track:3B4Skrsyr5kdJPgDiL0apP,"['v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
6OfQaRahSamdGZfqpbxY00,Anh Muốn Đưa Em Về Không? - Cukak Remix,spotify:track:6OfQaRahSamdGZfqpbxY00,"['vinahouse', 'v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
10Lx5VspPQuPnJHZRWy3Fm,Không Bằng (Remix),spotify:track:10Lx5VspPQuPnJHZRWy3Fm,"['vinahouse', 'v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
3H6nzsPNMttEvUl3ai3xN8,Vùng Ký Ức,spotify:track:3H6nzsPNMttEvUl3ai3xN8,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
1IyaXs95EqH8emANUrhRwH,Nếu Ngày Mai Không Đến,spotify:track:1IyaXs95EqH8emANUrhRwH,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
70cMlm2Ib00pnJHtjMem9b,Những Con Đường Song Song,spotify:track:70cMlm2Ib00pnJHtjMem9b,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
6qWcGhd7inka78lO9IuHyn,Anh Muốn Đưa Em Về Không?,spotify:track:6qWcGhd7inka78lO9IuHyn,"['v-pop', 'vietnamese lo-fi', 'vinahouse', 'vietnam indie', 'vietnamese hip hop']","['vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",['v-pop']
5s6OZPuuVAmP5EMY0Z836d,Thôi Miên,spotify:track:5s6OZPuuVAmP5EMY0Z836d,['v-pop'],[],['v-pop']
1qfBczF9bLnI82oqArdO1r,Ngôi Nhà Hoa Hồng Mashup Mỗi Người Một Nơi - Mashup7,spotify:track:1qfBczF9bLnI82oqArdO1r,"['v-pop', 'vietnamese lo-fi', 'vinahouse', 'vietnamese bolero']","['vietnamese lo-fi', 'vietnamese bolero']",['v-pop']
5RCPFSkeizN5XvbE3CBEGF,Nhớ Người Hay Nhớ... (feat. Sofia),spotify:track:5RCPFSkeizN5XvbE3CBEGF,"['vietnamese hip hop', 'v-pop', 'vietnamese lo-fi', 'vietnam indie']","['vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie']",['v-pop']
1n5vwy1usk9prr2Yuh9Lt8,Có Lẽ Anh Chưa Từng,spotify:track:1n5vwy1usk9prr2Yuh9Lt8,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
64qB3bGZ0c3vkGnLamvJx1,You Are My Crush - Remix,spotify:track:64qB3bGZ0c3vkGnLamvJx1,"['v-pop', 'vietnamese lo-fi', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
1WRTkAAByYdNhoTLIf49bV,Love Rosie,spotify:track:1WRTkAAByYdNhoTLIf49bV,"['v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
6IpGe4Vb7yLP5rVadgZD8k,Bỏ Em Vào BaLo,spotify:track:6IpGe4Vb7yLP5rVadgZD8k,"['vietnamese lo-fi', 'vinahouse', 'v-pop', 'vietnam indie', 'lo-fi']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
3CwALGfKDBlCwGdiMLSCTY,mama boy,spotify:track:3CwALGfKDBlCwGdiMLSCTY,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2A0925oO07wTSNNVeKqyIN,"Một Ngày Hay Trăm Năm (Theme Song From ""100 Ngày Bên Em"")",spotify:track:2A0925oO07wTSNNVeKqyIN,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
7skGrIrRzO0APhASzAKfNi,Gu - Cukak Remix,spotify:track:7skGrIrRzO0APhASzAKfNi,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnamese lo-fi']",['v-pop']
4ETdnex2u3lRWkn9mN1F5Y,Người Chơi Hệ Đẹp - Cukak Remix,spotify:track:4ETdnex2u3lRWkn9mN1F5Y,"['vinahouse', 'v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
7e8Kt6pX4Y589CJL37mIWa,thay mọi cô gái yêu anh,spotify:track:7e8Kt6pX4Y589CJL37mIWa,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
7lkWAB0Ru7WEa0mkdgiqJG,Gieo Quẻ (feat. Đen),spotify:track:7lkWAB0Ru7WEa0mkdgiqJG,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
4st12RZ0vCxpWbAnOnnf5m,Pháo Hoa,spotify:track:4st12RZ0vCxpWbAnOnnf5m,"['v-pop', 'vietnamese lo-fi', 'vinahouse']",['vietnamese lo-fi'],['v-pop']
2ETSln0Bo4ELK3F9TW2cUH,Chân Ái,spotify:track:2ETSln0Bo4ELK3F9TW2cUH,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
1TdTOnzqdIArdg7dd0W79b,Khi Tình Yêu Đủ Lớn (feat. Rtee),spotify:track:1TdTOnzqdIArdg7dd0W79b,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
6jvCnAiPiiy5OORy8x4hRI,Gặp Nhưng Không Ở Lại,spotify:track:6jvCnAiPiiy5OORy8x4hRI,"['v-pop', 'vinahouse', 'vietnam indie']",['vietnam indie'],['v-pop']
0hFTqyu0ZkpKI0Ar8jOyZT,Dĩ Vãng Nhạt Nhòa - Remake,spotify:track:0hFTqyu0ZkpKI0Ar8jOyZT,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
2kzQcCZDAgOlYqrQV7BgXQ,Lý Do Là Gì Remix - Nguyễn Vĩ,spotify:track:2kzQcCZDAgOlYqrQV7BgXQ,"['vinahouse', 'v-pop']",[],['v-pop']
6JHD06PPac1ZcyDHnRorpv,Bật Tình Yêu Lên - Cukak Remix,spotify:track:6JHD06PPac1ZcyDHnRorpv,"['vinahouse', 'v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
1vVE2oaH4VwAioibmVQCWj,Nhường Hạnh Phúc Cho Anh (DORI Remix) - Có Lẽ Những Yêu Thương Đã Không Còn Trong Anh Remix,spotify:track:1vVE2oaH4VwAioibmVQCWj,"['vinahouse', 'v-pop']",[],['v-pop']
4pLa3LHYBNnyC8yojD8fO0,Chạy Khỏi Thế Giới Này - Cukak Remix,spotify:track:4pLa3LHYBNnyC8yojD8fO0,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi', 'vinahouse']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
0fRr8QTueQJQqfmGav4ECU,Cheri Cheri Lady (DORI Remix),spotify:track:0fRr8QTueQJQqfmGav4ECU,"['vinahouse', 'v-pop']",[],['v-pop']
2QqUfCa7GbxQm6gB3K4hhi,See Tình - Cukak Remix,spotify:track:2QqUfCa7GbxQm6gB3K4hhi,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
37QFkTqVGQxEJrK8dT3jGm,Cold Don't - Cukak Remix,spotify:track:37QFkTqVGQxEJrK8dT3jGm,"['vinahouse', 'v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
0qIXFTy61iT1Lqu6aA70H1,wo ai ni - orei Remix,spotify:track:0qIXFTy61iT1Lqu6aA70H1,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
4LWcvlsVnpYDflrviNR3SM,Khóc Ở Trong Club,spotify:track:4LWcvlsVnpYDflrviNR3SM,"['v-pop', 'vinahouse', 'vietnam indie']",['vietnam indie'],['v-pop']
6aaNsCMWPBaUuJE1grH6Po,Có Chắc Yêu Là Đây,spotify:track:6aaNsCMWPBaUuJE1grH6Po,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
4hzw2RSCnwdbG0mByGMV11,Tại Sao Lại Xinh Như Thế,spotify:track:4hzw2RSCnwdbG0mByGMV11,"['v-pop', 'vinahouse']",[],['v-pop']
0cV9gLxVsj209YtEguMWFR,Em Nào Có Tội - Tipo Remix,spotify:track:0cV9gLxVsj209YtEguMWFR,"['vinahouse', 'v-pop']",[],['v-pop']
3ZYrI2prWaAm1RbpCqZzlO,CHẠY NGAY ĐI - Onionn Remix,spotify:track:3ZYrI2prWaAm1RbpCqZzlO,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
0u3C1cgg3SmRyz8oxq8YAe,Người Chơi Hệ Đẹp (Remix),spotify:track:0u3C1cgg3SmRyz8oxq8YAe,"['vinahouse', 'vietnamese lo-fi', 'v-pop', 'lo-fi']",['vietnamese lo-fi'],['v-pop']
3kxFvcB92qQg9wl52CQ7aV,À Lôi,spotify:track:3kxFvcB92qQg9wl52CQ7aV,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
255vSRpVq5YYKBJiem1BVx,Chơi Như Tụi Mỹ,spotify:track:255vSRpVq5YYKBJiem1BVx,"['vietnamese hip hop', 'v-pop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
5GXCpnyiCviIiAiZn13tzn,SO FAR,spotify:track:5GXCpnyiCviIiAiZn13tzn,"['vietnamese hip hop', 'v-pop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
6Lzlbce8Eg1dPg91VSx6kk,tình yêu có nghĩa là gì?,spotify:track:6Lzlbce8Eg1dPg91VSx6kk,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
3rx7g2qRxKscgtQUiKwQvN,ThichThich,spotify:track:3rx7g2qRxKscgtQUiKwQvN,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
0F4VIqS5bVIitrvmIek1iB,Em Là Kẻ Đáng Thương,spotify:track:0F4VIqS5bVIitrvmIek1iB,"['vinahouse', 'v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
7wzFX1TtCW3PrH4J8aasbY,Em Là Ai - Remix,spotify:track:7wzFX1TtCW3PrH4J8aasbY,"['v-pop', 'vinahouse']",[],['v-pop']
0wBNNX8Fpvfu6dOslWVJRi,Lỡ Yêu Người Đậm Sâu (Remix),spotify:track:0wBNNX8Fpvfu6dOslWVJRi,"['vinahouse', 'v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
0lTjrAKc4VY6p2et9mJcYn,Tell Ur Mom II (Cukak Remix),spotify:track:0lTjrAKc4VY6p2et9mJcYn,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
3BdWKCax105ZXBIyFMOghF,Tell Ur Mom II,spotify:track:3BdWKCax105ZXBIyFMOghF,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
1ZquApkF3IKYz5CLxyj9XI,Không Sao Em À,spotify:track:1ZquApkF3IKYz5CLxyj9XI,"['vinahouse', 'v-pop']",[],['v-pop']
1B4QSkzKHmO784CUhkBciM,Anh Sẽ Đợi (Remix),spotify:track:1B4QSkzKHmO784CUhkBciM,"['vinahouse', 'v-pop']",[],['v-pop']
7riaWUPFjwyAlrB3h32TQH,Thích hay là yêu còn chưa biết,spotify:track:7riaWUPFjwyAlrB3h32TQH,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
5gBLuVQ6Ba7Ab6nlTROxFY,Kìa Bóng Dáng Ai,spotify:track:5gBLuVQ6Ba7Ab6nlTROxFY,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
5aVbCL9UN8wWQ5OU3VuhX2,Tình Ca Tình Ta - Cukak Remix,spotify:track:5aVbCL9UN8wWQ5OU3VuhX2,"['vinahouse', 'v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
2Cbu0pYFv5BnH5jHAJKwYg,Anh Chẳng Sao Mà (Remix 2019),spotify:track:2Cbu0pYFv5BnH5jHAJKwYg,"['vinahouse', 'v-pop']",[],['v-pop']
3C197CJae12JUe0dcvLoAY,Không Trọn Vẹn Nữa - Ciray Remix,spotify:track:3C197CJae12JUe0dcvLoAY,"['vinahouse', 'v-pop', 'vietnamese lo-fi', 'vietnamese bolero']","['vietnamese lo-fi', 'vietnamese bolero']",['v-pop']
6MpTdMPjnRWnAKstRuQwTC,Sao Ta Chưa Nắm Tay Nhau - Đại Mèo Remix,spotify:track:6MpTdMPjnRWnAKstRuQwTC,"['vinahouse', 'v-pop']",[],['v-pop']
3ehveGP0o6DubMXNOU65Aa,Ngày Em Cưới (NH4T Remix),spotify:track:3ehveGP0o6DubMXNOU65Aa,"['vinahouse', 'v-pop']",[],['v-pop']
